user_id,following
36334,"[3316,2751]"
36340,"[21031,34]"
36347,[2751]
36359,"[669,34]"
36361,[32]
36362,"[32,21]"
36363,[30]
36365,"[37512,2751]"
36382,[3316]
36387,[22670]
36393,[22670]
36396,[30]
36398,[11526]
36408,[2751]
36412,[32]
36417,"[32,30,145]"
36423,[669]
36425,[4129]
36426,"[3316,22670,21031]"
36427,[19241]
36436,[30]
36437,[3316]
36440,[20995]
36441,[145]
36444,[3316]
36450,[19241]
36468,[4298]
36474,[2751]
36475,[3881]
36478,[2751]
36479,[32]
36481,"[28769,49]"
36482,[34]
36486,"[145,30,12812]"
36492,"[2751,37512]"
36495,[28863]
36497,[22670]
36498,[30]
36499,[22670]
36505,[22670]
36513,[22670]
36520,[22670]
36526,[2751]
36527,[22670]
36529,[22670]
36531,"[24586,21771]"
36534,"[2751,24702]"
36545,[22670]
36550,[36]
36558,"[145,30]"
36561,"[22670,19023]"
36565,[22670]
36579,[30]
36587,[3881]
36590,[145]
36591,[22670]
36593,[4298]
36599,"[2751,32,41]"
36600,[30]
36604,"[32,2751]"
36610,[2977]
36611,[22670]
36623,[669]
36627,[32]
36631,"[2751,4298]"
36638,[22670]
36640,[28863]
36644,[19241]
36645,[8334]
36647,[22670]
36648,[22670]
36652,"[2977,22670,32]"
36657,[2751]
36658,[38]
36660,"[34,20995]"
36661,[30]
36662,[22670]
36665,[22670]
36673,[32]
36675,[22670]
36677,[22670]
36678,[24586]
36679,[32]
36680,[32]
36686,[2751]
36699,[30]
36705,[32]
36706,[21]
36708,[19241]
36709,"[32,22670]"
36712,[32]
36723,[2751]
36726,[3316]
36727,[30]
36734,[12411]
36742,[32]
36743,"[2751,14260]"
36747,[19023]
36753,[32]
36762,[32]
36764,[19241]
36765,[22670]
36769,[32]
36771,"[21,19241]"
36774,[19241]
36775,[32]
36784,"[30,2977,22670]"
36788,[34]
36789,[21771]
36798,[22670]
36799,[30]
36801,[30]
36802,[32]
36809,[22670]
36813,[2751]
36820,[22670]
36824,[34]
36840,[19241]
36844,[32]
36845,[2751]
36849,[22670]
36854,[30]
36862,[2751]
36863,[38271]
36868,[19241]
36871,[4298]
36876,"[22670,32,2751,23932]"
36883,[2751]
36886,[2751]
36892,"[32,2751]"
36897,"[22670,32]"
36900,[23932]
36901,[22670]
36904,[4231]
36907,[22670]
36910,[4298]
36913,"[22670,23932,19023]"
36921,[32]
36922,[22670]
36923,[19241]
36935,"[32,145]"
36939,[9718]
36941,"[32,12411,34,22670]"
36944,[34]
36945,[22670]
36948,[32]
36949,[30]
36961,"[2751,22670,22670,19023,30,18544,41618]"
36963,[23932]
36964,[32]
36973,[22670]
36974,"[32,22670,4231]"
36975,[19241]
36976,[4298]
36981,[22670]
36984,"[32,2751]"
36985,[32]
36988,[21318]
36993,[3316]
36997,"[2751,22670]"
37000,"[2751,14260]"
37003,"[32,39630,669]"
37005,[30]
37008,[3316]
37009,[22670]
37024,[22670]
37025,[19023]
37031,[30]
37037,[3881]
37039,[32]
37044,"[19023,32329]"
37047,[2751]
37051,[2751]
37052,[22670]
37055,[30]
37059,[34]
37060,[22670]
37061,"[22670,32]"
37063,"[22670,40690]"
37064,[22670]
37066,[30]
37070,[32]
37074,[32]
37077,[145]
37092,"[4231,34,30,2751,39410,22670]"
37094,[2751]
37095,"[32,2977,2751,34,19023]"
37104,[34]
37110,[30]
37111,"[24586,35090,32,4217,21,3988,4129,20995,38287,23932,3013]"
37122,"[22670,21318]"
37123,[22670]
37131,[32]
37146,[22670]
37147,[21031]
37155,[4298]
37158,[22670]
37159,[22670]
37162,"[20995,24586]"
37172,[24586]
37180,[34]
37185,[19241]
37186,[21]
37188,[19241]
37196,[19023]
37199,"[2751,32,34,3316]"
37207,"[2751,4231,9936,32,20995]"
37211,[22670]
37221,[32]
37231,[4231]
37232,"[34,30,32,2751]"
37246,[669]
37259,[2751]
37263,"[21358,22670]"
37264,[34]
37266,[22670]
37268,"[32,2751]"
37273,[4129]
37283,[19241]
37284,"[32,4129,3316]"
37288,[30]
37291,[19023]
37295,[22670]
37297,[19241]
37304,"[32,4298,19241,19023,22670,22670,32329]"
37305,"[32,2751]"
37308,[22670]
37310,[22670]
37311,"[32,22670]"
37321,[19241]
37331,[22670]
37334,"[2977,36,30]"
37338,[19241]
37342,[22670]
37344,[2751]
37347,"[21,30]"
37350,[32]
37352,[22670]
37353,[3316]
37359,[32]
37363,"[32,19023]"
37372,[37512]
37377,"[22670,33]"
37378,[32]
37379,[22670]
37384,[2751]
37385,"[18544,32]"
37389,[32329]
37392,[32]
37396,[22670]
37403,[28598]
37414,[22670]
37415,[32]
37419,[669]
37429,[22670]
37434,[22670]
37439,[2751]
37442,[32]
37449,[26299]
37450,[19023]
37451,"[22670,32]"
37453,"[19023,22670,32]"
37455,[41317]
37459,"[22670,32]"
37470,[22670]
37473,"[32,33,2751]"
37476,[19241]
37482,[22670]
37502,[2751]
37503,[32]
37504,[32]
37508,[32]
37512,"[36326,37264,6714,6813,38283,30,41618,37600,42208,47351,38287,2751]"
37515,"[32,2751]"
37531,"[2751,32]"
37544,[4231]
37548,"[20995,2751,19241]"
37552,[22670]
37561,[22670]
37573,"[32,19023,32329,9031]"
37583,"[34,30,23932]"
37599,[30]
37600,[2751]
37601,[19241]
37647,[38271]
37649,[29110]
37650,[2751]
37659,"[21,32,46,9031,9641,2751,18544]"
37663,[32]
37670,[30]
37672,"[145,18544]"
37677,[32]
37685,[32]
37701,[19241]
37703,[32]
37705,"[20995,24586,16556,24967,21,34]"
37707,"[21,43263,19023]"
37711,[19241]
37725,[22670]
37728,[32]
37734,[2751]
37737,"[20995,4298,28809]"
37748,"[2751,4231]"
37750,[22670]
37754,"[35214,35299,21219,24373]"
37755,[18544]
37761,[22670]
37763,[3316]
37770,[2751]
37771,"[2751,30,32,23932,37512,9936,2977]"
37773,[19241]
37776,"[2751,32,19023,22670]"
37789,"[3316,22670,2751,4298,36]"
37793,[30]
37797,"[37512,14260,22670,2751,4298,21,32,3988,4217,4129,4155,9031]"
37804,[19023]
37808,"[19023,32]"
37812,[22670]
37816,[2751]
37818,"[22670,19023,32,30]"
37821,[2751]
37831,[20995]
37833,"[22670,3316]"
37848,"[22670,4231,3316,38271,32]"
37854,"[30,37359,3881,12812,3316,8334,9941,9031,46,8392,4231,46648,4155,2751,12770,21,32]"
37856,[669]
37859,[32]
37880,"[3316,21358,2751,41,23932,22670]"
37882,"[32,37512]"
37884,[21358]
37885,"[33,22670,38,3316,145,32,41,23932]"
37896,[2751]
37898,[22670]
37906,[19241]
37910,[8775]
37915,[2751]
37927,[32]
37930,[19241]
37937,[30]
37940,[32]
37949,[32]
37968,"[38282,32]"
37981,[19023]
37982,"[9941,38287,37279]"
37986,[19023]
37988,[32]
37997,"[19023,32]"
37998,[23080]
38000,[2751]
38001,[32]
38005,"[32,4231,669,35994,3316]"
38014,[3316]
38018,[32]
38029,"[19023,22670]"
38038,[32]
38040,[32]
38052,[20995]
38053,[19241]
38055,"[19023,4298,22670]"
38062,"[24586,28863]"
38063,[2751]
38080,[22670]
38095,[19023]
38098,[2751]
38099,[3316]
38100,[32]
38105,"[2751,3316]"
38107,"[27726,2751]"
38111,"[30,22670]"
38121,[23932]
38136,"[669,30,32,34]"
38140,[20995]
38144,"[2751,36,8392,9031]"
38146,[22670]
38148,[20995]
38149,[34]
38155,[3316]
38160,"[4298,4231,32,38289]"
38165,[2751]
38168,[20995]
38189,[30]
38193,[4231]
38200,[19241]
38205,[19241]
38219,[19023]
38222,"[30,19241,12812]"
38225,"[12770,32,4298,4155,4231,3988,4129,4217,8392,46,9031,9463,9641,8602,9958,9932,9941,2751,11015,8145,9858,10953,9936,11467,12378,11535,12432,7723,12411,12812]"
38229,[2751]
38232,"[19023,4298,19241,32]"
38236,[18544]
38240,[34]
38273,"[2751,30]"
38276,[2751]
38282,"[37512,37]"
38283,[37512]
38287,"[32,34,23932,22671,19241,19023,37512,2977,3316,12411,4298,9936,4231,46,4155,7670,3988,3355,8391,9941,2751,18544,30,42208,3074]"
38289,"[32,8391,40674]"
38290,[19023]
38297,[30]
38301,[34]
38309,[19241]
38310,[32]
38318,[2751]
38319,"[22670,2977,23932]"
38320,"[4298,34,2751]"
38323,"[23932,12411,37512,34,19023,3316,19241,22671,4298,2977,3988,46,4155,4231,7670,2751]"
38325,[34]
38326,[19241]
38328,[12812]
38340,[21358]
38345,"[3316,37512]"
38355,[32]
38362,"[22670,34]"
38370,[30]
38395,[30]
38427,[32]
38431,[30]
38440,[32]
38445,[2751]
38458,"[34,2751]"
38462,[34]
38471,[30]
38475,"[33,34]"
38476,[30]
38492,[2751]
38514,[21]
38515,[30]
38519,[3316]
38533,[30]
38540,[22670]
38541,[32]
38543,"[30,37512,19241]"
38547,[30]
38560,[32]
38566,[32]
38567,[2751]
38576,[30]
38583,[22670]
38600,"[21358,21358,21358]"
38602,[30]
38620,[30]
38625,[30]
38631,[30]
38635,[3316]
38639,[22670]
38642,[30]
38653,[30]
38662,[30]
38682,[32]
38684,"[32,19023]"
38685,[30]
38689,[22670]
38690,[32]
38695,[30]
38697,"[32,19241,3316]"
38702,[4298]
38703,"[32,9031,2751]"
38707,"[2977,32,20995,22670,2751]"
38715,[30]
38722,[19241]
38726,[30]
38731,[34]
38733,"[20995,22670]"
38736,[669]
38738,[32]
38740,[19241]
38760,[19241]
38764,"[38271,3316,18544]"
38767,"[3316,22670,21]"
38779,[2751]
38793,[32]
38798,[30]
38799,"[35716,44143,43320,37647,43688,3147,41351,43123,43118,42198,41801,39812,40707,39492]"
38800,[19241]
38807,[8334]
38809,[2751]
38826,[34]
38843,[19023]
38846,"[3316,2751]"
38849,"[19241,34]"
38862,[32]
38868,"[34,2751,32]"
38870,[30]
38878,"[22670,32,19023]"
38899,[21]
38902,"[32,22670]"
38915,"[32,3316,19241,34,19023,9936,2977,3988]"
38920,[32]
38925,[34]
38926,"[32,2751,34]"
38929,[30]
38933,[34]
38951,[2751]
38955,[22670]
38963,"[22670,19023]"
38964,"[18997,32]"
38970,"[32,18544,2751,19241,23932,22671,37512,12411,3316,9936,34,4298,19023,4231,2977,3988,7670,4155,46]"
38976,[19241]
38980,[32]
38982,[32]
38989,[19023]
38993,[34]
38998,[2751]
39004,[32]
39012,[30]
39016,"[22670,23932]"
39017,[32]
39022,"[32,34,23932,30]"
39026,[32]
39027,"[18544,32]"
39028,[32]
39029,"[30,34]"
39038,[30]
39042,[32]
39048,[22670]
39052,[22670]
39055,[32]
39059,[22670]
39061,[4298]
39075,[23932]
39077,"[34,32]"
39081,[22670]
39084,[2751]
39093,[32]
39100,[2751]
39104,"[2751,19241]"
39105,[19241]
39114,[22670]
39119,[21]
39126,[22670]
39130,[19241]
39132,[33]
39139,[2751]
39144,"[3316,20516]"
39146,[2751]
39160,[34]
39163,[22670]
39167,"[22670,2751,32]"
39170,"[30,3343,3343,22670]"
39182,[21]
39185,[18544]
39186,[19241]
39194,[22670]
39196,[19241]
39216,"[2751,32]"
39222,[32]
39223,[22670]
39224,[32]
39225,"[32,3316,39255,20995,34]"
39227,[34]
39230,[19241]
39234,[32]
39241,[20995]
39242,[32]
39250,[30]
39255,"[32,18544,19241,34,23932,37512,22671,19023,4298,12411,9936,4231,46,4155,7670,3988,3316,2977,39242,39225,30736,39222,38920,39093,39077]"
39257,"[2751,36326,37264,6714,6813,38283,32,3316,12411,19241,34,37512,22671,19023,4298,23932,4231,2977,3988,7670,4155,46,9936]"
39258,"[12812,2751]"
39259,[34]
39270,[32]
39273,"[37512,19241,34,19023,12411,22671,32]"
39279,"[34,32]"
39282,"[2751,32,42208,31]"
39285,[30]
39287,[32]
39290,"[22670,2751]"
39292,[2751]
39296,[2751]
39305,[24202]
39308,[32]
39312,[22670]
39347,"[2751,30,37512,38282,38283,22670]"
39350,[19023]
39352,"[49,32,3343,2751]"
39354,[2751]
39360,[19241]
39368,"[40,2751,32,30,37512,42208,18544,41618,9941,669,4231,21771,21,4129,4217,3988,4155,8392,46,4298,9031,8145]"
39378,"[22670,21,3988,4129,2751,4217]"
39389,"[30,49]"
39395,[22670]
39406,"[22670,2751,32]"
39417,[19241]
39419,[20995]
39426,"[19023,32329]"
39445,[30]
39450,[32]
39463,[21]
39471,[2751]
39492,"[38271,32]"
39494,[32]
39507,"[32,3316,19241]"
39512,"[32,669,3316,2751,37885,23932,39700,18544,22670,34,42208]"
39522,[32]
39523,[32]
39526,"[32,37512,2751,38282,30,21,18544,145,22670,3316,34,2977,33,23932]"
39544,"[21031,61,21951,2751,32]"
39545,"[22670,19023,32,2751]"
39546,[22670]
39551,[32]
39553,"[32,37512,33,18544]"
39555,"[34,32]"
39556,"[22670,4217]"
39557,[32]
39560,[36]
39568,[39555]
39569,[39555]
39570,[39555]
39571,[39555]
39573,[39555]
39574,"[32,3881]"
39577,"[39579,39584,39581,32,30]"
39579,"[39577,39584,39581,32,30]"
39581,"[39584,39577,39579,40087,32,30]"
39584,"[39581,39577,39579,40087,32,30]"
39585,[38843]
39600,[2751]
39602,[38]
39611,[21358]
39616,"[2751,32,37512,39653,39700,39784,39710,27856,39863,40310]"
39618,[32]
39622,"[37512,18544,42208,19241,46648,32]"
39630,[32]
39632,"[32,37512]"
39636,"[18544,32]"
39641,"[23932,3316,12411,37512,19241,34,22671,4298,9936,4231,46,4155,2977,3988,7670,19023,32,18544,39784]"
39643,[32]
39646,[38287]
39653,"[30,37512]"
39660,[3316]
39668,[9718]
39670,"[37512,2751,18544]"
39680,[30]
39683,"[34,30,32,38289,2751]"
39690,[35500]
39692,"[32,2751,37512]"
39693,"[32,21,8145]"
39696,"[19241,19241,19241,38282,30,32]"
39700,"[32,3316,2977,22671,34,19241,37512,12411,23932,3988,19023,4298,9936,4231,46,4155,7670]"
39705,[32]
39710,"[32,37512]"
39713,[30]
39716,[22670]
39718,[32]
39720,[32]
39722,[32]
39728,[3316]
39730,[32]
39734,"[32,22670,34]"
39739,[32]
39747,[32]
39753,[2751]
39755,[40]
39763,[32]
39764,[32]
39767,"[32,2751,30]"
39770,[34]
39771,[34]
39777,[669]
39778,[22670]
39784,"[32,22671,34,19241,37512,3316,12411,23932,4155,46,4231,9936,7670,3988,2977,39700,25631,39641,17220,39273,38970,39257,36941,34888,36734,36173,22605,35390,32204,34983]"
39785,"[21,3988]"
39795,[32]
39810,[19023]
39812,"[38271,34,3881]"
39819,[32]
39841,"[1933,7047,7237,6017]"
39847,[32]
39852,"[669,34,2751]"
39854,[32]
39863,"[34,37512]"
39876,[22670]
39885,[3316]
39909,[37]
39911,[22670]
39917,[41]
39922,[2751]
39925,"[18544,32]"
39929,[2751]
39930,[3316]
39947,[21951]
39949,[3316]
39950,[2751]
39954,[32]
39973,"[32,23932]"
39975,"[2751,32]"
39978,"[22670,22670]"
39992,[12411]
39996,[2751]
39997,[32]
40001,[34]
40005,[32]
40028,[32]
40029,"[3316,33,34]"
40052,"[3316,3316]"
40087,"[39577,39579,39584,39581,32,30]"
40105,[669]
40106,[3577]
40114,[22670]
40117,"[32,46240,46259,41928,45978,45704,45781,45034,42611,43609,23264,44691,44616,44297,27805,42808,44048,38287,43992,43297,8136,43243,39512,31764,29378,21940,43064,42781,34924,39622,42608,22423,41926,42743,42826,46311,46325,46341,46335,28363,46363,46366,183,46306,46216,46234,36876,46258,46280,46279,44532,46171,31655,44390,46173,46176,46184,46199,46200,46147,46153,46160,46166,46072,46099,22402,42461,42623,46137,37061,41968,45950,46022,46023,37111,46042,46055,46057,44296,45968,45977,1717,45881,45885,45886,15338,39574,45922,45934,45948,45784,45787,45790,45808,45825,45851,42396,8617,45767,45766,45774,45754,45725,45743,45753,41634,45671,45670,33785,40671,45694,45676,2668,45317,45348,45578,28394,45596,45616,45611,45634,44158,45478,43990,29644,39167,45513,45530,45549,45556,18360,19157,39308,45456,45432,42208]"
40120,[32]
40121,"[32,3316]"
40127,[20200]
40134,[32]
40140,[34]
40147,[18544]
40154,"[22670,20995]"
40196,[18544]
40198,[2751]
40223,[22670]
40224,[22670]
40235,[32]
40236,[2751]
40250,[61]
40254,[22670]
40261,"[23932,23932]"
40268,[22670]
40280,[22670]
40293,[32]
40297,[32]
40308,"[23932,32]"
40310,[37512]
40315,[2751]
40316,[34]
40319,[30]
40320,[32]
40324,"[32,2751]"
40327,[32]
40331,[20995]
40333,[2751]
40344,[61]
40364,[32]
40371,[2751]
40388,[3316]
40390,"[32,23932,22671,19023,2977,7670,4129]"
40391,[32]
40394,[32]
40399,[2751]
40404,[32]
40406,[22670]
40421,"[39691,36961]"
40424,"[32,21,4129,4231,9031]"
40428,"[2751,32]"
40439,[33865]
40444,"[21,40602,2977,2751,28863,32]"
40456,"[20200,32]"
40460,[2751]
40461,"[38289,32,34,37,36961,3343,39720,30,3316,145,36,4155,8392,4217,4129,21,12770]"
40462,"[34,30]"
40463,[37512]
40468,[22670]
40480,[30581]
40481,"[30581,34049,2751]"
40482,[3316]
40485,[22670]
40489,[2751]
40492,[32]
40504,[2751]
40511,[2751]
40518,"[2751,21,3988,4217,4298,4155,4129,32,4231,8392,46,9031,8145,9463,9641,9958,8602,9932,9858,9941,10953,9936,11467,12378,12445,11535,12432,11015,7723,12411,12556,12812,13158,3059,10477,14260,13595,13373,18432,15587]"
40520,[4298]
40525,"[3316,2751,42208,32]"
40535,[22670]
40541,[2751]
40544,"[36,22670,4298,4231]"
40545,"[3316,12411,19241,19023,2977,3988,37512,7670,20995,23932]"
40564,"[18544,32]"
40571,[19241]
40574,[19241]
40578,"[2751,4231]"
40590,[32]
40591,[2751]
40595,[2751]
40600,[37512]
40602,[40444]
40603,"[37885,32,2751]"
40605,[22670]
40612,[30]
40615,[4231]
40617,[32]
40632,"[37512,23932,32,2751]"
40636,[3316]
40639,"[2751,23932]"
40645,[32]
40655,"[32,37512]"
40664,"[34,21318]"
40671,[32]
40674,"[669,32]"
40678,[22670]
40688,[19241]
40693,[32]
40694,"[30,19023,32]"
40697,[32]
40698,[19023]
40703,[32]
40707,[38271]
40712,[20995]
40723,[3316]
40728,[32]
40730,[32]
40735,"[21,32]"
40738,"[33330,32,18544,23932]"
40741,"[21951,61]"
40759,[32]
40760,[31]
40772,[32]
40776,[19241]
40804,[22670]
40806,"[3316,38271]"
40815,[2751]
40822,[34]
40824,[4298]
40835,[30]
40836,"[22670,32]"
40854,"[2751,3316,34]"
40866,"[37512,32,2751,30,145,34,22670]"
40878,[37512]
40883,"[40738,32436,33330]"
40887,"[22670,39094]"
40889,"[32,2751]"
40893,[22670]
40904,[22670]
40907,[28809]
40921,[3316]
40923,"[669,3316]"
40928,"[4298,145]"
40936,"[32,22670,19023]"
40938,[32]
40945,[49]
40953,[41095]
40956,"[2751,32]"
40969,[32]
40970,"[38271,32]"
40979,[22670]
40988,"[3316,36]"
40994,"[19023,32]"
40996,[2751]
40998,"[2751,21,4298]"
41000,[34]
41005,"[37,2751]"
41011,"[2751,32]"
41014,"[7741,2751]"
41025,[19241]
41028,[2751]
41031,[34]
41032,[32]
41034,[2751]
41036,"[19241,19023]"
41039,[34]
41041,[30]
41049,[34]
41058,[32]
41059,"[2751,36961,34,61,2977,3988,7670,3316,12411,19241,4155,46,4231,22671,32,19023,37512,4298]"
41064,"[669,32]"
41067,[22670]
41074,"[34796,28795,40545,10693,38323,39992,39784,39700,25631,39641,17220,39273,38970,39257,16334,39255,1061,38287,12711,12712,12753,12760,3345,9426,4879,1489,19340,32]"
41075,"[3316,32]"
41082,[22670]
41087,"[2751,12770,32,21,40]"
41092,"[32700,21031]"
41095,[40953]
41097,"[34,34,19023,32,4298,19241,21,3316]"
41099,[35090]
41103,[32]
41104,[19023]
41106,[22670]
41107,[19023]
41112,[32]
41114,[35090]
41120,[19241]
41123,[35090]
41125,[22670]
41141,"[22670,2751]"
41144,"[21787,8391,4184,61,23932,19241,35994,37512,27675,2977,19023,4298,22671,34,12411,3316,3988,7670,4155,4231,46,1001]"
41153,[32]
41154,[2751]
41155,[22670]
41167,[22670]
41168,[2751]
41173,[32]
41175,[21771]
41180,[32]
41181,[22670]
41182,[30]
41183,[18544]
41192,[32]
41211,"[37512,19023]"
41217,[34]
41222,[19023]
41227,[33669]
41241,[18544]
41244,"[32,22670]"
41252,[22670]
41255,[2751]
41259,"[2977,19241,2751,32]"
41262,[22670]
41276,[145]
41284,[32]
41294,[3881]
41296,[22670]
41301,[3316]
41305,[32]
41307,[32]
41311,[2751]
41313,"[22670,32,19023,2751]"
41317,"[23932,2751,37455]"
41333,[22670]
41336,[12770]
41337,"[38780,2751,32,37512,39720,21,4129,4217]"
41339,[34]
41346,"[32,2751,34,34,34]"
41349,[3316]
41351,"[38271,42]"
41352,"[18544,32,30]"
41355,[34]
41360,"[19241,30]"
41362,[22670]
41366,"[46,8392,4231,4155,4298,4217,4129,3988,21,38271,32]"
41370,[32]
41372,"[19241,19241]"
41373,"[2751,32,30]"
41392,[32]
41396,"[18544,32]"
41400,"[22670,32]"
41407,[2751]
41412,[32]
41414,[22670]
41415,"[32,32,32,32]"
41418,[32]
41426,"[41418,41415,41412,8924,41059,41373,41370]"
41440,[22670]
41444,"[4231,21]"
41445,[32]
41450,[32]
41459,"[32,18544]"
41462,"[21,3988,32]"
41464,"[22670,22670]"
41469,[32]
41473,[40117]
41478,[41405]
41479,[32]
41488,"[3316,32]"
41500,"[19023,32]"
41508,[2751]
41517,[22670]
41524,"[22670,3316]"
41525,"[19241,32]"
41537,"[19023,32,4298,34]"
41541,"[9941,2751,23932,32]"
41552,[145]
41553,[32]
41559,[32]
41565,[32]
41569,[32]
41580,[32]
41599,"[2751,32]"
41601,[22670]
41603,[22670]
41604,[30]
41612,"[2751,32]"
41614,[7670]
41617,"[2751,3316,145,30]"
41623,[32]
41625,[22670]
41634,[32]
41659,[21358]
41667,[19241]
41670,[32]
41674,[34]
41681,[32]
41685,[32]
41692,[32]
41698,[2751]
41702,[2751]
41708,"[2751,32,3316]"
41717,[32]
41724,[32]
41729,"[32,22670]"
41745,"[34,34]"
41752,[2751]
41761,[22670]
41762,[22670]
41764,[32]
41775,[32]
41794,[32]
41798,[4298]
41800,[22670]
41801,[38271]
41812,"[4298,4298,4298]"
41813,[2751]
41817,[3316]
41826,"[32,2751]"
41833,[22670]
41835,[19023]
41836,"[2751,21,3988,4217,4298,4231,46,8145,32,41618,13373,4129,4155,9463,8602,9858,9031,9958,9941,9936,9932,9641]"
41840,[22670]
41845,[19241]
41858,[32]
41859,"[32,2751,41618]"
41863,[2751]
41872,[32]
41881,[22670]
41902,[23267]
41905,[2751]
41909,[22670]
41920,[2751]
41922,[22670]
41926,"[4298,42208,34,37512,41618,2751,3316,12411,19241,22671,19023,4231,46,4155,7670,3988,2977]"
41928,"[32,42208,2751]"
41929,[32]
41930,"[22670,12770]"
41932,[34]
41953,[34]
41960,"[22670,2751,32,3316]"
41967,[21951]
41968,"[38289,42208,32,2751]"
41975,[32]
41978,[32]
41982,"[2751,2751,2751]"
41985,[32]
41989,[2751]
41990,"[2751,32700,21961]"
41991,[22670]
41992,"[36961,2751]"
41993,[30]
41994,"[22670,41618]"
41995,[32]
42007,[32]
42016,"[3316,2751,32]"
42036,[30]
42039,"[2751,47471]"
42043,[32]
42045,[2751]
42053,"[2977,4231,12770,8334,2751,22670]"
42059,[32]
42062,"[32,4217]"
42066,[2751]
42068,[22670]
42082,"[22670,22670]"
42088,"[3316,22670,32]"
42098,[32]
42100,"[32,2751,38287]"
42112,"[37512,2977,35090,21318]"
42114,"[46,8249,17588,18633,18222,17991,16606,2751]"
42120,[32]
42124,"[40,32]"
42126,[669]
42131,"[22670,2751,12812]"
42133,[2751]
42142,[28863]
42147,[32]
42149,"[32,19023]"
42151,"[2751,32,37512]"
42164,[32]
42166,[32]
42181,"[32,2751]"
42182,"[2751,32,3316,23932]"
42185,"[22670,32]"
42191,[2751]
42196,"[19023,30]"
42198,"[3316,38271,32]"
42203,[32]
42205,[32]
42206,"[2751,34]"
42212,"[30,32]"
42213,[19241]
42222,"[2751,2751]"
42231,[41096]
42232,[32]
42236,"[2751,34,32,38289,39630]"
42237,[2751]
42241,[36]
42243,[22670]
42244,[22670]
42248,[19241]
42253,[2751]
42258,[3316]
42263,[22670]
42274,[32]
42278,[32]
42282,[3316]
42284,"[32,2751]"
42286,"[30,32,4155,22671]"
42290,[22670]
42296,[32]
42297,"[22670,21,37512]"
42302,[2751]
42308,[32]
42309,[2751]
42315,[30]
42329,[32]
42331,[19023]
42335,"[22670,3316,30,21771]"
42349,"[38289,32,3316]"
42351,[32]
42359,"[41,21961,32700,31278,36812,2751]"
42366,[3316]
42369,[2751]
42370,[2751]
42375,[22670]
42384,[22670]
42387,"[21,32]"
42393,[2751]
42396,"[19241,32]"
42398,[3316]
42400,[32]
42407,[32]
42411,"[3316,19023,32,2751]"
42412,[32]
42416,"[32,21,3988]"
42455,[22670]
42459,"[30,32]"
42461,[32]
42467,[3316]
42478,[19023]
42480,[30]
42481,[22670]
42487,[19241]
42492,"[32,4129,4217,8392,4231,4155,4298,21,2751]"
42493,"[2751,8334]"
42495,"[32,21]"
42500,"[2751,32]"
42502,[28863]
42509,[32]
42516,"[32,32329,19023]"
42519,[19023]
42523,[32]
42524,"[32,2751]"
42529,[21358]
42531,"[21,3988,4129,4217,4298,8145,42560]"
42538,"[22670,2751,21,4231]"
42540,[32]
42543,"[2751,2751]"
42544,"[37512,32]"
42551,[2751]
42556,[32]
42558,[32]
42560,[42531]
42568,[2751]
42585,[1541]
42603,[2751]
42608,"[34,37512,41618,2751,3316,19023,46,4231,4155,7670,2977,3988,12411,19241,22671,42208,3881]"
42611,"[2751,42208]"
42612,[669]
42615,"[4298,4217,4129,4155,32,21,46,8145]"
42623,"[8145,9031,2751,32]"
42627,[34]
42634,[32]
42640,[2751]
42642,[34]
42649,"[32,2751]"
42652,"[32,41618,34]"
42654,[12770]
42659,[2751]
42667,[22670]
42670,[2751]
42672,"[23932,12411,12411]"
42674,"[22670,22670]"
42678,"[22670,22670]"
42680,[32]
42686,[32]
42693,"[32,2751,12411,22671]"
42700,[32]
42701,[19241]
42702,[22670]
42707,"[3316,3316]"
42708,[32]
42720,"[38289,39720]"
42730,[32]
42738,[22670]
42743,"[32,42208,34,2751,41618,2977,4298,37512,3316,12411,19241,22671,19023,4231,46,4155,7670,3988,669,38289,18544]"
42747,[30]
42748,[2751]
42761,"[2751,32]"
42773,"[21,32,3988,4298,4155]"
42775,[34]
42776,[20995]
42781,"[21,42208]"
42783,[32]
42785,[22670]
42798,[2751]
42804,[30]
42808,"[34,42208,19241,32,2751]"
42811,[32]
42821,[4298]
42826,"[2751,42208]"
42832,[21031]
42841,[32]
42852,[3316]
42854,[22670]
42863,"[2751,32]"
42864,[32]
42866,"[32,3316]"
42867,"[12432,32,2751,18544]"
42872,[32]
42895,[24586]
42900,[2751]
42916,"[32,22670,21358,2751]"
42917,[2751]
42922,[236]
42926,[19241]
42939,[34]
42948,[19023]
42950,[3316]
42951,[32]
42974,[2751]
42980,[2751]
42991,"[2751,22670]"
43003,[8334]
43012,"[22670,3316]"
43014,[32]
43023,"[20995,4217,2751,32]"
43024,[32]
43030,"[32,3988]"
43038,[30]
43041,[2751]
43049,"[22670,20995]"
43058,[34]
43062,"[22670,22670]"
43063,"[30,23932,32]"
43064,"[32,42208,1541,35090]"
43069,"[21,32,3988,4155,4129,8145,9463,22670,22670,22670,4217,4298,46,9641,8392,4231,2751]"
43071,[2751]
43079,"[41618,12445]"
43082,[32]
43083,[8334]
43087,[18544]
43091,[32]
43113,[32]
43114,[37512]
43118,[38271]
43119,"[32,21]"
43123,"[38271,3316,3316,21,3988,22670]"
43125,[9941]
43138,"[32,4231,4155,21]"
43146,[32]
43150,"[46652,46648]"
